"","video_path","location_options","location_probs","location","activity_options","activity_probs","activity","superseded_gcp_name_feb25","chunk_num","start_time","end_time","activities_weighted","locations_chunked"
"86","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_010.mp4","bedroom,living room","0.41,0.59","living room","looking at device,looking,standing,nothing","0.16,0.16,0.3,0.27","standing","00370002_2024-04-14_3_14a09138ad",10,100,110,"exploring","bedroom"
"87","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_011.mp4","bedroom,living room","0.65,0.35","bedroom","exploring,nothing,looking","0.33,0.43,0.13","nothing","00370002_2024-04-14_3_14a09138ad",11,110,120,"exploring","bedroom"
"88","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_012.mp4","bedroom","1.0","bedroom","exploring,looking,playing with toy","0.45,0.11,0.37","exploring","00370002_2024-04-14_3_14a09138ad",12,120,130,"exploring","bedroom"
"89","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_013.mp4","playroom,bedroom,living room","0.53,0.17,0.28","playroom","exploring,playing with toy","0.26,0.46","playing with toy","00370002_2024-04-14_3_14a09138ad",13,130,140,"exploring","bedroom"
"90","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_014.mp4","bedroom,playroom","0.89,0.11","bedroom","exploring,nothing,looking","0.59,0.24,0.1","exploring","00370002_2024-04-14_3_14a09138ad",14,140,150,"exploring","bedroom"
"91","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_015.mp4","closet,bedroom,living room","0.22,0.67,0.12","bedroom","exploring,looking,standing,nothing,looking at device","0.22,0.25,0.15,0.12,0.25","looking","00370002_2024-04-14_3_14a09138ad",15,150,160,"exploring","bedroom"
"92","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_016.mp4","bedroom","1.0","bedroom","exploring,looking","0.74,0.13","exploring","00370002_2024-04-14_3_14a09138ad",16,160,170,"exploring","bedroom"
"93","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_017.mp4","bathroom","1.0","bathroom","nothing,looking,looking at device","0.39,0.21,0.21","nothing","00370002_2024-04-14_3_14a09138ad",17,170,180,"exploring","bedroom"
"94","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_018.mp4","bedroom","1.0","bedroom","exploring,looking,nothing,looking at device,playing with toy","0.36,0.13,0.1,0.13,0.2","exploring","00370002_2024-04-14_3_14a09138ad",18,180,190,"exploring","bedroom"
"95","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_019.mp4","closet","0.82","closet","exploring","0.99","exploring","00370002_2024-04-14_3_14a09138ad",19,190,200,"exploring","bedroom"
"96","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_020.mp4","bedroom","1.0","bedroom","exploring,looking,looking at device,playing with toy","0.47,0.17,0.17,0.17","exploring","00370002_2024-04-14_3_14a09138ad",20,200,210,"exploring","bedroom"
"97","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_021.mp4","bedroom","0.98","bedroom","nothing,playing with toy","0.4,0.26","nothing","00370002_2024-04-14_3_14a09138ad",21,210,220,"playing with toy","bedroom"
"98","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_022.mp4","playroom,living room","0.68,0.22","playroom","looking,reading,looking at device,playing with toy","0.21,0.11,0.21,0.33","playing with toy","00370002_2024-04-14_3_14a09138ad",22,220,230,"playing with toy","bedroom"
"99","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_023.mp4","playroom,living room","0.68,0.22","playroom","playing with toy","0.95","playing with toy","00370002_2024-04-14_3_14a09138ad",23,230,240,"playing with toy","bedroom"
"100","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_024.mp4","bedroom","0.91","bedroom","nothing,exploring,playing with toy","0.12,0.34,0.26","exploring","00370002_2024-04-14_3_14a09138ad",24,240,250,"playing with toy","bedroom"
"101","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_025.mp4","bedroom","1.0","bedroom","exploring,playing with toy","0.28,0.42","playing with toy","00370002_2024-04-14_3_14a09138ad",25,250,260,"exploring","bedroom"
"102","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_026.mp4","bedroom","1.0","bedroom","exploring,looking,nothing,looking at device","0.47,0.19,0.13,0.19","exploring","00370002_2024-04-14_3_14a09138ad",26,260,270,"cleaning","bedroom"
"103","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_027.mp4","bedroom","1.0","bedroom","cleaning","0.98","cleaning","00370002_2024-04-14_3_14a09138ad",27,270,280,"cleaning","bedroom"
"104","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_028.mp4","bedroom","1.0","bedroom","nothing,exploring,playing with toy","0.11,0.15,0.34","playing with toy","00370002_2024-04-14_3_14a09138ad",28,280,290,"cleaning","bedroom"
"105","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_029.mp4","bedroom","1.0","bedroom","looking at device,looking,nothing","0.25,0.25,0.37","nothing","00370002_2024-04-14_3_14a09138ad",29,290,300,"nothing","bedroom"
"106","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_030.mp4","bedroom","1.0","bedroom","exploring,looking,nothing,looking at device,playing with toy","0.16,0.23,0.16,0.23,0.19","looking","00370002_2024-04-14_3_14a09138ad",30,300,310,"nothing","bedroom"
"107","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_031.mp4","bedroom","1.0","bedroom","cleaning,nothing,playing with toy","0.29,0.25,0.24","cleaning","00370002_2024-04-14_3_14a09138ad",31,310,320,"cleaning","bedroom"
"108","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_032.mp4","bedroom,living room","0.56,0.44","bedroom","cleaning","0.98","cleaning","00370002_2024-04-14_3_14a09138ad",32,320,330,"cleaning","bedroom"
"109","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_033.mp4","bedroom,living room","0.84,0.1","bedroom","cleaning","1.0","cleaning","00370002_2024-04-14_3_14a09138ad",33,330,340,"cleaning","bedroom"
"110","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_034.mp4","bedroom","1.0","bedroom","cleaning,nothing","0.65,0.11","cleaning","00370002_2024-04-14_3_14a09138ad",34,340,350,"cleaning","bedroom"
"111","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_035.mp4","bedroom","1.0","bedroom","cleaning","1.0","cleaning","00370002_2024-04-14_3_14a09138ad",35,350,360,"cleaning","bedroom"
"112","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_036.mp4","bedroom","1.0","bedroom","nothing","0.95","nothing","00370002_2024-04-14_3_14a09138ad",36,360,370,"cleaning","bedroom"
"113","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_037.mp4","bedroom","1.0","bedroom","cleaning","0.99","cleaning","00370002_2024-04-14_3_14a09138ad",37,370,380,"nothing","bedroom"
"114","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_038.mp4","bedroom","1.0","bedroom","nothing","0.64","nothing","00370002_2024-04-14_3_14a09138ad",38,380,390,"nothing","bedroom"
"115","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_039.mp4","bedroom,hallway,playroom","0.2,0.42,0.29","hallway","nothing,looking,exploring","0.44,0.11,0.18","nothing","00370002_2024-04-14_3_14a09138ad",39,390,400,"nothing","bedroom"
"116","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_040.mp4","bedroom,playroom","0.38,0.62","playroom","playing with toy","0.78","playing with toy","00370002_2024-04-14_3_14a09138ad",40,400,410,"exploring","kitchen"
"117","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_041.mp4","kitchen,living room","0.74,0.17","kitchen","exploring","0.87","exploring","00370002_2024-04-14_3_14a09138ad",41,410,420,"exploring","kitchen"
"118","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_042.mp4","kitchen","1.0","kitchen","cleaning,nothing,playing with dishwasher,playing with adult","0.22,0.12,0.38,0.11","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",42,420,430,"playing with dishwasher","kitchen"
"119","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_043.mp4","kitchen","1.0","kitchen","playing with dishwasher,playing with adult","0.65,0.21","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",43,430,440,"playing with dishwasher","kitchen"
"120","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_044.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher,playing with adult","0.28,0.51,0.13","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",44,440,450,"playing with dishwasher","kitchen"
"121","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_045.mp4","kitchen","1.0","kitchen","cleaning,nothing,looking,looking at device,playing with adult","0.13,0.25,0.13,0.13,0.14","nothing","00370002_2024-04-14_3_14a09138ad",45,450,460,"playing with dishwasher","kitchen"
"122","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_046.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher,playing with adult","0.22,0.52,0.1","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",46,460,470,"cleaning","kitchen"
"123","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_047.mp4","kitchen","1.0","kitchen","cleaning,nothing,playing with toy","0.39,0.14,0.17","cleaning","00370002_2024-04-14_3_14a09138ad",47,470,480,"nothing","kitchen"
"124","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_048.mp4","kitchen","1.0","kitchen","nothing,looking,looking at device","0.53,0.13,0.13","nothing","00370002_2024-04-14_3_14a09138ad",48,480,490,"nothing","kitchen"
"125","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_049.mp4","kitchen","1.0","kitchen","playing with dishwasher,playing with adult,playing with toy","0.34,0.21,0.34","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",49,490,500,"nothing","kitchen"
"126","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_050.mp4","kitchen","1.0","kitchen","playing with adult,looking,nothing,looking at device,playing with dishwasher,playing with toy","0.23,0.17,0.12,0.17,0.11,0.12","playing with adult","00370002_2024-04-14_3_14a09138ad",50,500,510,"playing with dishwasher","kitchen"
"127","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_051.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.23,0.69","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",51,510,520,"playing with dishwasher","kitchen"
"128","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_052.mp4","kitchen","1.0","kitchen","cleaning,nothing,playing with dishwasher","0.16,0.29,0.52","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",52,520,530,"playing with dishwasher","kitchen"
"129","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_053.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.29,0.62","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",53,530,540,"playing with dishwasher","kitchen"
"130","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_054.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.65,0.28","cleaning","00370002_2024-04-14_3_14a09138ad",54,540,550,"playing with dishwasher","kitchen"
"131","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_055.mp4","kitchen","1.0","kitchen","playing with dishwasher,playing with adult","0.69,0.11","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",55,550,560,"playing with dishwasher","kitchen"
"132","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_056.mp4","kitchen","1.0","kitchen","playing with dishwasher","0.76","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",56,560,570,"playing with dishwasher","kitchen"
"133","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_057.mp4","kitchen","1.0","kitchen","cleaning","0.96","cleaning","00370002_2024-04-14_3_14a09138ad",57,570,580,"playing with dishwasher","kitchen"
"134","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_058.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.11,0.61","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",58,580,590,"playing with dishwasher","kitchen"
"135","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_059.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.16,0.71","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",59,590,600,"playing with dishwasher","kitchen"
"136","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_060.mp4","kitchen","1.0","kitchen","cleaning","0.97","cleaning","00370002_2024-04-14_3_14a09138ad",60,600,610,"cleaning","kitchen"
"137","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_061.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher,playing with toy","0.27,0.47,0.15","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",61,610,620,"cleaning","kitchen"
"138","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_062.mp4","kitchen","1.0","kitchen","playing with dishwasher,playing with adult,playing with toy","0.49,0.26,0.23","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",62,620,630,"playing with dishwasher","kitchen"
"139","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_063.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher,playing with adult","0.4,0.43,0.14","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",63,630,640,"playing with dishwasher","kitchen"
"140","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_064.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.21,0.69","playing with dishwasher","00370002_2024-04-14_3_14a09138ad",64,640,650,"cleaning","kitchen"
"141","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00370002_2024-04-14_3_14a09138ad_processed/00370002_2024-04-14_3_14a09138ad_processed_065.mp4","kitchen","1.0","kitchen","cleaning","0.99","cleaning","00370002_2024-04-14_3_14a09138ad",65,650,660,"cleaning","kitchen"
